name,node,f_start,f_stop,indexes,direction
blc1,blc03,982.002,982.003,[2,4,7,9,15],1
dr_-0.03_freq_933.342681,blc02,933.34275,933.34375,[2,3,4,7,8,9,10,11,12,13,14,15,16],-1
dr_-0.04_freq_1200.011914,blc04,1200.012485,1200.013285,[1,2,3,4,5,7,8,9,11,12,13,14,15,16],-1
dr_-0.04_freq_1312.585393,blc05,1312.585857,1312.586557,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],-1
dr_-0.04_freq_1333.346684,blc05,1333.347155,1333.347855,[2,3,4,5,7,8,9,10,11,12,13,14,15,16],-1
dr_-0.04_freq_1350.008112,blc06,1350.00872,1350.00972,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.04_freq_1365.298917,blc06,1365.299681,1365.300481,[2,3,4,7,9,11,13,15,16],1
dr_-0.04_freq_1398.598805,blc06,1398.599376,1398.600376,[2,4],1
dr_-0.04_freq_1431.898859,blc06,1431.898876,1431.900876,[2,4,9,15,16],1
dr_-0.04_freq_1485.008851,blc07,1485.009422,1485.011022,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.04_freq_1498.498799,blc07,1498.499380,1498.500570,[2,3,4,7,9,10,11,12,13,14,15,16],1
dr_-0.05_freq_1439.492719,blc06,1439.4939,1439.4949,[0,1,2],1
dr_-0.05_freq_1440.075719,blc06,1440.0655,1440.0665,[0,1,2,3,4],1
dr_-0.05_freq_1648.348679,blc10,1648.3488,1648.3509,[2],1
dr_-0.05_freq_1755.010495,blc11,1755.0105,1755.0125,[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.05_freq_1798.198613,blc11,1798.1987,1798.2007,[0,2,4,5,7,9,11,13,14,15],1
dr_-0.05_freq_1890.011349,blc12,1890.012,1890.014,[2,3,4,7,9,10,13,15,16],1
dr_-0.05_freq_1920.155980,blc12,1920.156,1920.158,[0,2,3,4,5,7,8,9,10,11,13,15,16],1
dr_-0.06_freq_1366.124356,blc06,1366.125,1366.127,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.06_freq_1680.045601,blc10,1680.0468,1680.0476,[2],1
dr_-0.06_freq_1749.962494,blc11,1749.963,1749.966,[0,2,3,4,7,8,9,10,11,12,13,14,15,16],1
dr_-0.06_freq_1920.190296,blc12,1920.191,1920.193,[2,3,4,7,9,10,11,13,15,16],1
dr_-0.06_freq_2097.898373,blc13,2097.899,2097.902,[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.06_freq_2283.223801,blc15,2283.224,2283.228,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.06_freq_2400.014489,blc16,2400.0156,2400.018,[2,3,4,5,7,8,9,10,11,12,13,14,15,16],1
dr_-0.07_freq_2400.194919,blc16,2400.1965,2400.1975,[1,2,3,4,6,7,8,9,10,11,12,13,14,15,16],1
dr_-0.07_freq_2547.447902,blc17,2547.449,2547.451,[2,3,4,7,9,11,13,15,16],1
dr_-0.08_freq_2400.237953,blc16,2400.239,2400.241,[2,3,4,7,8,9,10,11,12,13,14,15,16],1
dr_0.02_freq_704.499339,blc01,704.4998,704.5004,[0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16],1
dr_0.02_freq_717.345160,blc01,717.3456,717.3466,[1,2,4,7,11,15,16],1
dr_0.02_freq_727.985186,blc01,727.9856,727.9866,[1,2,4,7,8,9,10,11,13,15,16],1
dr_0.02_freq_732.599455,blc01,732.5995,732.6005,[1,2,3,4,6,7,8,9,12,13,15,16],1
dr_0.02_freq_733.985201,blc01,733.9857,733.9862,[1,2,7,9,11,13,15,16],1
dr_0.02_freq_741.985220,blc01,741.9855,741.9865,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_0.02_freq_832.499339,blc02,832.4995,832.5005,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_0.03_freq_736.864168,blc01,736.8645,736.8655,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_0.03_freq_788.001170,blc01,788.0015,788.0025,[2,3,4,7,9,11,13,15,16],1
dr_0.03_freq_789.985175,blc01,789.9855,789.9865,[2,3,4,7,9,11,13,15,16],1
dr_0.03_freq_796.001189,blc01,796.0015,796.0025,[2,3,4,7,9,11,12,13,15,16],1
dr_0.03_freq_799.199286,blc01,799.199,799.201,[0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16],1
dr_0.03_freq_805.985213,blc01,805.9855,805.9865,[2,3,4,7,8,9,10,11,13,15,16],1
dr_0.03_freq_810.550547,blc01,810.5513,810.5523,[2,3,5,6,7,9,11,13,15,16],1
dr_0.03_freq_812.001284,blc01,812.0019,812.0024,[1,2,3,4,5,7,8,9,10,11,13,15,16],1
dr_0.03_freq_813.985289,blc01,813.9855,813.9865,[2,3,4,7,8,9,11,13,15,16],1
dr_0.03_freq_816.001238,blc01,816.0018,816.0028,[1,2,3,4,5,7,8,9,10,11,13,14,15,16],1
dr_0.03_freq_817.985243,blc01,817.9855,817.9865,[2,3,4,8,9,11,13,15,16],1
dr_0.03_freq_818.001242,blc01,818.0015,818.0025,[0,1,2,3,4,7,8,9,11,13,15,16],1
dr_0.03_freq_818.017187,blc01,818.0175,818.0185,[2,3,4,8,9,11,14,15,16],1
dr_0.03_freq_832.005774,blc02,832.006,832.007,[1,2,3,4,6,7,8,9,10,11,12,13,14,16],1
dr_0.03_freq_856.001226,blc02,856.002,856.003,[2,3,4,7,8,9,11,12,13,15,16],1
dr_0.03_freq_865.799281,blc02,865.7997,865.8007,[1,2,3,4,6,7,8,9,10,11,12,13,14,15,16],1
dr_0.03_freq_899.099280,blc02,899.099,899.101,[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16],1
dr_0.03_freq_960.005774,blc03,960.006,960.007,[2,3,4,7,8,9,10,11,13,14,15,16],1
dr_0.03_freq_1065.599158,blc03,1065.5995,1065.6005,[2,3,4,7,8,9,10,11,13,15,16],1
dr_0.03_freq_1098.899045,blc04,1098.8997,1098.9007,[2,3,4,7,9,11,13,15,16],1
dr_0.03_freq_1198.799039,blc04,1198.7995,1198.8005,[2,3,4,7,12,13,15,16],1
dr_0.03_freq_1320.107263,blc05,1320.108,1320.109,[2,4,5,7,8,13,15,16],1
dr_0.04_freq_1062.001512,blc03,1062.0023,1062.0033,[2,3,4,7,9,11,12,13],1
dr_0.04_freq_1298.698922,blc05,1298.6996,1298.7006,[2,3,4,9,15,16],1
dr_0.04_freq_1466.681405,blc06,1466.6817,1466.6827,[2,4,7,8,9,11,13,14,15,16],-1
dr_0.05_freq_1250.013833,blc05,1250.0148,1250.0158,[1,2,3,4,5,7,9,11,14,15,16],1
dr_0.06_freq_1866.685360,blc12,1866.6860,1866.6870,[1,2,3,4,5,6,7,8,9,11,13,14,16],-1
